-0.0038008783	-0.02460041	0.0070800916	-0.014973512	-0.023261556	-0.0043148375	-0.007707158	-0.029438613	-0.013107496	-0.039548263	-0.036865596	0.017246276	-0.011338061	-0.0054460005	0.009197141	-0.0011630007
0.07008012	-0.069310896	-0.07430112	-0.077053055	-0.058249	-0.0086546745	-0.049017042	-0.083707795	-0.052307565	-0.062028278	-0.036657732	0.019572336	-0.07639538	0.04901717	0.046131324	0.0929232
0.08443603	-0.07740172	-0.032090828	-0.02412842	-0.05083459	-0.076381475	-0.10889899	-0.069512896	-0.063603275	-0.046294507	-0.089834936	0.10060833	-0.11042451	0.105594724	0.04525179	0.07190301
-0.21342956	0.20923787	0.15177232	0.24369608	0.14665414	0.24250501	0.22842526	0.28218564	0.2260095	0.19019301	0.18944947	-0.17482947	0.1896594	-0.18684442	-0.21962295	-0.22358893
-0.048118323	0.01888957	-0.048435338	-0.026185235	0.058364186	0.07055653	0.005953179	-0.031016497	-0.0016354858	0.006238011	0.026544478	-0.0038366055	0.02256102	-0.01739408	-0.0083850715	0.006339809
-0.003416536	-0.03836234	-0.040914133	-0.03425577	-0.029683407	0.0317903	-0.049508642	-0.040765744	-0.009399552	-0.036107607	-0.048111364	0.04315074	-0.05763998	0.01677793	-0.0017910115	0.010001785
-0.18863016	0.13748167	0.22055791	0.19226736	0.20102765	0.16277513	0.17517717	0.2066568	0.15691333	0.2134118	0.16681775	-0.22423765	0.19168597	-0.24830155	-0.12774666	-0.17716283
0.0699437	-0.05779475	-0.029904353	-0.003694696	-0.03171788	-0.020424645	-0.049344048	0.006691665	-0.027236221	-0.040036034	-0.031424023	0.038603943	0.0074237157	-0.0016088175	0.019042706	0.0039365785
-0.19737566	0.13109913	0.15444812	0.21874087	0.17872347	0.17173436	0.18514504	0.22506267	0.13512863	0.17094307	0.12334007	-0.17573562	0.13581291	-0.2193662	-0.24206236	-0.08985741
0.033465564	-0.009020262	-0.07514759	-0.02257923	0.029286504	-0.10687183	0.014588138	-0.028489687	0.06674753	-0.064626776	0.007287064	0.045493074	0.006055474	0.028073337	0.043392338	0.06614064
